seed,task,split,episode,mu,compliance,curvature,fragility,texture,occlusion,noise,lag,texture_alias,slip_probability,slip_event,lead_time
4,smooth_low_friction_pick,combined_hard_shift,2,0.179970,0.390479,0.257518,0.286383,0.200540,0.159345,0.210595,0.189319,0.220506,0.785067,1,0.643107
4,smooth_low_friction_pick,combined_hard_shift,3,0.234247,0.490728,0.250241,0.275212,0.099330,0.169492,0.212018,0.183648,0.224136,0.783931,1,0.541137
4,smooth_low_friction_pick,combined_hard_shift,4,0.179324,0.395632,0.174312,0.294430,0.190428,0.180067,0.222195,0.217638,0.216457,0.762754,0,0.602223
4,smooth_low_friction_pick,combined_hard_shift,5,0.060000,0.424916,0.193236,0.374509,0.184894,0.168297,0.216818,0.193923,0.210955,0.807514,1,0.556043
4,smooth_low_friction_pick,combined_hard_shift,6,0.118123,0.413762,0.250960,0.269112,0.083876,0.153175,0.213897,0.211992,0.208335,0.918963,0,0.531051
4,smooth_low_friction_pick,combined_hard_shift,7,0.107962,0.443632,0.248064,0.310479,0.114047,0.197086,0.197454,0.212981,0.215611,0.746389,1,0.502503
4,smooth_low_friction_pick,combined_hard_shift,8,0.165832,0.395314,0.262914,0.240048,0.227700,0.188041,0.217106,0.197478,0.218927,0.551228,0,0.478524
4,smooth_low_friction_pick,combined_hard_shift,9,0.119380,0.386458,0.260060,0.225918,0.215871,0.144757,0.193089,0.194933,0.234543,0.741160,1,0.570802
4,smooth_low_friction_pick,combined_hard_shift,10,0.163268,0.381460,0.211068,0.262629,0.138291,0.145514,0.218551,0.198546,0.254265,0.846672,1,0.481917
4,smooth_low_friction_pick,combined_hard_shift,11,0.077216,0.413783,0.267530,0.215985,0.118528,0.176551,0.193860,0.207047,0.214400,0.917021,1,0.610971
4,smooth_low_friction_pick,combined_hard_shift,12,0.170367,0.431795,0.249206,0.295129,0.114400,0.172237,0.200007,0.204369,0.266114,0.827709,1,0.546174
4,smooth_low_friction_pick,combined_hard_shift,13,0.228974,0.398373,0.271354,0.319584,0.211738,0.175749,0.214384,0.203424,0.192565,0.813401,1,0.587607
4,smooth_low_friction_pick,combined_hard_shift,14,0.120411,0.392237,0.291672,0.334412,0.084792,0.189724,0.193281,0.219111,0.220081,0.937394,1,0.500007
4,smooth_low_friction_pick,combined_hard_shift,15,0.211453,0.445958,0.190411,0.238375,0.148539,0.192204,0.214706,0.205989,0.259884,0.799748,1,0.629019
4,smooth_low_friction_pick,combined_hard_shift,16,0.110252,0.387018,0.325796,0.272802,0.078285,0.171631,0.210669,0.177310,0.188984,0.820137,1,0.672402
4,smooth_low_friction_pick,combined_hard_shift,17,0.074525,0.417712,0.249967,0.258959,0.106194,0.166242,0.190686,0.230776,0.213877,0.827322,1,0.623700
4,smooth_low_friction_pick,combined_hard_shift,18,0.141092,0.392791,0.227309,0.260358,0.108803,0.162258,0.202424,0.184607,0.224735,0.786867,1,0.648640
4,smooth_low_friction_pick,combined_hard_shift,19,0.123977,0.478755,0.294515,0.287940,0.152806,0.148607,0.187303,0.162150,0.192206,0.781992,1,0.560589
4,smooth_low_friction_pick,combined_hard_shift,20,0.106360,0.510939,0.253689,0.327562,0.123368,0.202610,0.190621,0.195972,0.254720,0.857407,1,0.600858
4,smooth_low_friction_pick,combined_hard_shift,21,0.146211,0.395689,0.243445,0.290069,0.142392,0.168050,0.210984,0.221948,0.188471,0.889834,1,0.470540
4,smooth_low_friction_pick,combined_hard_shift,22,0.211362,0.416831,0.311402,0.285245,0.180132,0.170753,0.178430,0.238613,0.200569,0.850917,1,0.653404
4,smooth_low_friction_pick,combined_hard_shift,23,0.123993,0.414614,0.285173,0.257275,0.225648,0.187976,0.223259,0.166996,0.265010,0.845128,0,0.525490
4,smooth_low_friction_pick,combined_hard_shift,24,0.060000,0.389089,0.244299,0.249252,0.142974,0.189248,0.184975,0.193852,0.253785,0.853875,1,0.642037
4,smooth_low_friction_pick,combined_hard_shift,25,0.179403,0.420811,0.233746,0.293963,0.240807,0.188691,0.210419,0.215587,0.226518,0.791130,0,0.494186
4,smooth_low_friction_pick,combined_hard_shift,26,0.169014,0.444731,0.148776,0.241026,0.148786,0.222797,0.228082,0.200997,0.215893,0.822255,0,0.645944
4,smooth_low_friction_pick,combined_hard_shift,27,0.119837,0.375411,0.308712,0.252791,0.075697,0.151359,0.177859,0.203318,0.224386,0.772703,1,0.613225
4,smooth_low_friction_pick,combined_hard_shift,28,0.210972,0.394471,0.263439,0.267293,0.146950,0.171041,0.198928,0.190587,0.211706,0.664452,0,0.709352
4,smooth_low_friction_pick,combined_hard_shift,29,0.094449,0.460256,0.196576,0.217980,0.184037,0.184350,0.171987,0.197798,0.232797,0.841293,1,0.566592
4,smooth_low_friction_pick,combined_hard_shift,30,0.073940,0.456157,0.174181,0.307893,0.090143,0.177540,0.201192,0.211385,0.214179,0.824592,0,0.576810
4,smooth_low_friction_pick,combined_hard_shift,31,0.138194,0.362397,0.158581,0.309304,0.034830,0.198415,0.192234,0.212992,0.181100,0.743384,0,0.636922
4,textured_fragile_pick,nominal_precontact,0,0.483598,0.273709,0.348478,0.756159,0.551252,0.000000,0.000000,0.006611,0.017063,0.445107,0,0.797846
4,textured_fragile_pick,nominal_precontact,1,0.552388,0.361377,0.347727,0.798239,0.674854,0.031447,0.011604,0.025141,0.000000,0.416392,0,0.784738
4,textured_fragile_pick,nominal_precontact,2,0.429839,0.344821,0.305271,0.630000,0.649889,0.052647,0.000000,0.001651,0.000000,0.459067,0,0.689281
4,textured_fragile_pick,nominal_precontact,3,0.434306,0.357021,0.316415,0.748846,0.693147,0.000000,0.000000,0.000000,0.006223,0.339733,0,0.816715
4,textured_fragile_pick,nominal_precontact,4,0.480680,0.347198,0.336300,0.648472,0.628870,0.004989,0.000000,0.000000,0.000000,0.588895,0,0.761304
4,textured_fragile_pick,nominal_precontact,5,0.421936,0.333947,0.365209,0.697508,0.623094,0.054118,0.000000,0.000052,0.007610,0.509702,0,0.829448
4,textured_fragile_pick,nominal_precontact,6,0.521730,0.331090,0.359688,0.710660,0.609919,0.000000,0.000000,0.031641,0.000000,0.523373,0,0.721444
4,textured_fragile_pick,nominal_precontact,7,0.432140,0.430201,0.402157,0.705286,0.759771,0.044940,0.001830,0.000000,0.023275,0.612996,0,0.736694
4,textured_fragile_pick,nominal_precontact,8,0.443261,0.390665,0.367372,0.749160,0.630814,0.000000,0.022007,0.000000,0.000000,0.435558,0,0.831947
4,textured_fragile_pick,nominal_precontact,9,0.524207,0.361757,0.352432,0.747388,0.565409,0.000000,0.000000,0.000000,0.014931,0.393838,0,0.746685
4,textured_fragile_pick,nominal_precontact,10,0.442788,0.300222,0.314208,0.641797,0.640548,0.003810,0.000000,0.010532,0.000000,0.444510,1,0.786689
4,textured_fragile_pick,nominal_precontact,11,0.427574,0.307079,0.331447,0.714020,0.611327,0.000000,0.016994,0.000000,0.000000,0.462148,1,0.777027
4,textured_fragile_pick,nominal_precontact,12,0.472337,0.302665,0.371622,0.679703,0.710174,0.036987,0.000000,0.000000,0.000000,0.475088,1,0.845327
4,textured_fragile_pick,nominal_precontact,13,0.504300,0.318483,0.332883,0.711657,0.647294,0.023941,0.000000,0.000000,0.000000,0.447615,0,0.756216
4,textured_fragile_pick,nominal_precontact,14,0.398978,0.378422,0.412485,0.743553,0.589929,0.000000,0.000000,0.000000,0.000000,0.501334,1,0.802120
4,textured_fragile_pick,nominal_precontact,15,0.462170,0.265632,0.396218,0.756796,0.703089,0.000000,0.000000,0.012913,0.011455,0.627026,1,0.661892
4,textured_fragile_pick,nominal_precontact,16,0.527670,0.365684,0.441721,0.719109,0.578385,0.000000,0.022062,0.037647,0.004106,0.611395,1,0.740034
4,textured_fragile_pick,nominal_precontact,17,0.483047,0.339871,0.391110,0.685055,0.741974,0.000000,0.000000,0.000000,0.000000,0.628805,1,0.799782
4,textured_fragile_pick,nominal_precontact,18,0.457655,0.334695,0.352437,0.683108,0.698615,0.023985,0.005786,0.002309,0.003766,0.344242,1,0.880425
4,textured_fragile_pick,nominal_precontact,19,0.395937,0.308396,0.404384,0.713088,0.751743,0.021420,0.007929,0.000000,0.000000,0.485228,0,0.775404
4,textured_fragile_pick,nominal_precontact,20,0.436538,0.245778,0.407257,0.659590,0.711226,0.000000,0.000000,0.000000,0.030756,0.556458,1,0.807492
4,textured_fragile_pick,nominal_precontact,21,0.364301,0.332159,0.341061,0.698176,0.609659,0.005227,0.033811,0.011549,0.000000,0.361274,1,0.735644
4,textured_fragile_pick,nominal_precontact,22,0.506742,0.377499,0.337812,0.749357,0.721956,0.000000,0.000000,0.000000,0.004768,0.521395,0,0.701347
4,textured_fragile_pick,nominal_precontact,23,0.453845,0.267335,0.370135,0.656924,0.574382,0.000729,0.013551,0.012113,0.036541,0.557383,0,0.811584
4,textured_fragile_pick,nominal_precontact,24,0.486879,0.263572,0.348369,0.650048,0.712952,0.000000,0.022324,0.000000,0.003219,0.446966,1,0.724147
4,textured_fragile_pick,nominal_precontact,25,0.570993,0.258528,0.425950,0.648181,0.653815,0.000000,0.000000,0.006785,0.000000,0.370498,1,0.720329
4,textured_fragile_pick,nominal_precontact,26,0.432971,0.371080,0.408507,0.705451,0.676900,0.003275,0.000000,0.007514,0.000000,0.565351,0,0.740933
4,textured_fragile_pick,nominal_precontact,27,0.473095,0.325770,0.375728,0.684829,0.675600,0.004443,0.000000,0.000000,0.047338,0.413147,1,0.808315
4,textured_fragile_pick,nominal_precontact,28,0.462559,0.329011,0.367994,0.704224,0.721852,0.007283,0.007640,0.011207,0.000000,0.600989,1,0.729607
4,textured_fragile_pick,nominal_precontact,29,0.506393,0.352911,0.344468,0.678427,0.612566,0.000000,0.040149,0.027703,0.000000,0.292909,0,0.792252
4,textured_fragile_pick,nominal_precontact,30,0.525065,0.321214,0.331369,0.686453,0.687628,0.000000,0.000000,0.000000,0.000000,0.368250,1,0.847839
4,textured_fragile_pick,nominal_precontact,31,0.518305,0.364731,0.348080,0.686881,0.599852,0.055041,0.027922,0.000000,0.043949,0.299612,0,0.784292
4,textured_fragile_pick,low_friction_shift,0,0.280376,0.366175,0.373149,0.667548,0.704455,0.046352,0.027232,0.052338,0.013930,0.631392,1,0.690512
4,textured_fragile_pick,low_friction_shift,1,0.302402,0.361820,0.378642,0.711204,0.560652,0.082877,0.068566,0.041281,0.025772,0.504460,0,0.753381
4,textured_fragile_pick,low_friction_shift,2,0.249710,0.395552,0.404869,0.737221,0.730253,0.058449,0.000000,0.050666,0.044616,0.661066,0,0.695881
4,textured_fragile_pick,low_friction_shift,3,0.323948,0.434493,0.326196,0.664797,0.657483,0.022677,0.034206,0.012451,0.012143,0.595210,1,0.866104
4,textured_fragile_pick,low_friction_shift,4,0.350130,0.320954,0.390913,0.700958,0.618465,0.000000,0.074721,0.055924,0.010388,0.574922,1,0.772977
4,textured_fragile_pick,low_friction_shift,5,0.330882,0.350736,0.421820,0.708715,0.702620,0.040106,0.005387,0.042026,0.031394,0.672740,1,0.750588
4,textured_fragile_pick,low_friction_shift,6,0.307759,0.405158,0.334509,0.692250,0.677776,0.048588,0.063383,0.049441,0.000000,0.692094,1,0.656460
4,textured_fragile_pick,low_friction_shift,7,0.292873,0.456931,0.334928,0.725973,0.575112,0.027092,0.050784,0.023837,0.022052,0.617879,1,0.631629
4,textured_fragile_pick,low_friction_shift,8,0.349143,0.348795,0.408874,0.751442,0.726054,0.000000,0.014307,0.018551,0.000000,0.581153,0,0.654661
4,textured_fragile_pick,low_friction_shift,9,0.266568,0.372712,0.313308,0.691586,0.660783,0.023406,0.042893,0.025421,0.006863,0.578606,0,0.691093
4,textured_fragile_pick,low_friction_shift,10,0.312935,0.320796,0.390592,0.700064,0.667529,0.079721,0.036129,0.045307,0.042700,0.714770,1,0.714151
4,textured_fragile_pick,low_friction_shift,11,0.297458,0.333614,0.306688,0.719570,0.722279,0.064555,0.018551,0.033862,0.003953,0.486896,1,0.815971
4,textured_fragile_pick,low_friction_shift,12,0.269683,0.356501,0.357225,0.633020,0.681767,0.058891,0.000000,0.019211,0.047709,0.648028,1,0.725981
4,textured_fragile_pick,low_friction_shift,13,0.345934,0.326372,0.383517,0.730521,0.590484,0.000000,0.050781,0.052613,0.025252,0.551554,1,0.648839
4,textured_fragile_pick,low_friction_shift,14,0.278819,0.361189,0.455357,0.634135,0.638946,0.043205,0.054112,0.017564,0.032217,0.625267,0,0.833525
4,textured_fragile_pick,low_friction_shift,15,0.342294,0.480118,0.358390,0.720527,0.699921,0.029255,0.071231,0.040167,0.018896,0.486281,1,0.733813
4,textured_fragile_pick,low_friction_shift,16,0.333664,0.368146,0.314626,0.716319,0.676588,0.033723,0.023848,0.071816,0.000000,0.621491,1,0.721351
4,textured_fragile_pick,low_friction_shift,17,0.429886,0.412976,0.345378,0.696461,0.745256,0.064723,0.053059,0.049260,0.026710,0.616996,1,0.666952
4,textured_fragile_pick,low_friction_shift,18,0.253912,0.330821,0.380086,0.694055,0.585739,0.096470,0.028588,0.043122,0.014788,0.683819,1,0.717765
4,textured_fragile_pick,low_friction_shift,19,0.331683,0.290016,0.376490,0.687138,0.667009,0.040314,0.030706,0.000000,0.015209,0.503478,1,0.875045
4,textured_fragile_pick,low_friction_shift,20,0.319953,0.341211,0.332473,0.690505,0.737959,0.029589,0.015050,0.039771,0.000000,0.405698,0,0.791224
4,textured_fragile_pick,low_friction_shift,21,0.287599,0.376854,0.389465,0.694334,0.613099,0.066906,0.068009,0.048668,0.031953,0.694618,1,0.656561
4,textured_fragile_pick,low_friction_shift,22,0.277129,0.303540,0.359489,0.636699,0.637450,0.054312,0.008113,0.036592,0.039075,0.667429,1,0.722786
4,textured_fragile_pick,low_friction_shift,23,0.305578,0.384177,0.368772,0.716905,0.705208,0.038524,0.036435,0.058931,0.000000,0.764837,1,0.779472
4,textured_fragile_pick,low_friction_shift,24,0.348387,0.371035,0.361881,0.703486,0.652255,0.051802,0.034413,0.060901,0.034164,0.546428,0,0.812355
4,textured_fragile_pick,low_friction_shift,25,0.291464,0.439128,0.258179,0.713755,0.715913,0.056725,0.041628,0.030833,0.035675,0.636905,0,0.735187
4,textured_fragile_pick,low_friction_shift,26,0.297914,0.368660,0.289608,0.640238,0.663802,0.060160,0.056981,0.041473,0.093559,0.562560,1,0.698711
4,textured_fragile_pick,low_friction_shift,27,0.356626,0.423243,0.342623,0.750121,0.657862,0.056052,0.030762,0.045621,0.000000,0.471119,0,0.700390
4,textured_fragile_pick,low_friction_shift,28,0.333707,0.396833,0.413921,0.640452,0.625899,0.036249,0.014679,0.021133,0.000000,0.660149,0,0.665573
4,textured_fragile_pick,low_friction_shift,29,0.311756,0.316500,0.313579,0.697859,0.535265,0.035139,0.086932,0.052759,0.009899,0.798493,0,0.688140
4,textured_fragile_pick,low_friction_shift,30,0.319240,0.376051,0.348360,0.679165,0.660387,0.042528,0.009628,0.022642,0.071671,0.561586,1,0.786327
4,textured_fragile_pick,low_friction_shift,31,0.275695,0.317608,0.322629,0.669216,0.625752,0.032706,0.025555,0.053794,0.027759,0.566503,0,0.699945
4,textured_fragile_pick,compliance_shift,0,0.496736,0.587742,0.394442,0.719229,0.671267,0.068335,0.042210,0.043564,0.056841,0.492240,0,0.758826
4,textured_fragile_pick,compliance_shift,1,0.503829,0.616212,0.364697,0.708538,0.699740,0.066275,0.023777,0.069367,0.082139,0.650606,1,0.664818
4,textured_fragile_pick,compliance_shift,2,0.470429,0.657939,0.331975,0.728569,0.615137,0.092422,0.042212,0.066116,0.056573,0.463883,0,0.814492
4,textured_fragile_pick,compliance_shift,3,0.389219,0.537969,0.385215,0.667538,0.611199,0.052059,0.044378,0.055075,0.058541,0.603002,1,0.594611
4,textured_fragile_pick,compliance_shift,4,0.370988,0.531568,0.363609,0.726993,0.530641,0.016477,0.052234,0.067787,0.092943,0.586901,1,0.831596
4,textured_fragile_pick,compliance_shift,5,0.410367,0.578573,0.392094,0.729314,0.701141,0.023563,0.023372,0.065693,0.016876,0.687855,0,0.612819
4,textured_fragile_pick,compliance_shift,6,0.356898,0.617529,0.314019,0.683256,0.645438,0.042431,0.065454,0.012824,0.087402,0.749439,1,0.664102
4,textured_fragile_pick,compliance_shift,7,0.379878,0.579318,0.320485,0.718589,0.652267,0.053459,0.035546,0.052060,0.075877,0.645514,1,0.665181
4,textured_fragile_pick,compliance_shift,8,0.528310,0.491963,0.349140,0.651067,0.714116,0.019271,0.046255,0.070406,0.050317,0.440648,0,0.691775
4,textured_fragile_pick,compliance_shift,9,0.464650,0.588995,0.391645,0.701105,0.738832,0.027662,0.022924,0.055306,0.007210,0.651328,0,0.661101
4,textured_fragile_pick,compliance_shift,10,0.390791,0.495559,0.331379,0.735812,0.586892,0.041528,0.055523,0.045097,0.013862,0.582511,0,0.690846
4,textured_fragile_pick,compliance_shift,11,0.389278,0.551342,0.304631,0.671388,0.698606,0.038955,0.050939,0.055350,0.042668,0.606504,1,0.711799
4,textured_fragile_pick,compliance_shift,12,0.487989,0.604630,0.329938,0.675179,0.615441,0.043533,0.041852,0.043021,0.075512,0.402342,0,0.756823
4,textured_fragile_pick,compliance_shift,13,0.553810,0.527190,0.350320,0.725041,0.755664,0.081468,0.052102,0.041338,0.068628,0.580995,0,0.674928
4,textured_fragile_pick,compliance_shift,14,0.431873,0.505442,0.353774,0.658629,0.644852,0.051116,0.032206,0.068053,0.046616,0.604633,1,0.639963
4,textured_fragile_pick,compliance_shift,15,0.540273,0.611063,0.357992,0.707808,0.638955,0.056312,0.042441,0.057383,0.020870,0.567007,1,0.643219
4,textured_fragile_pick,compliance_shift,16,0.547383,0.569342,0.363029,0.607774,0.616392,0.027572,0.060826,0.059215,0.021931,0.519438,1,0.661157
4,textured_fragile_pick,compliance_shift,17,0.450437,0.571298,0.404416,0.674296,0.634455,0.122865,0.000000,0.074482,0.034648,0.452837,0,0.843387
4,textured_fragile_pick,compliance_shift,18,0.426800,0.624136,0.326405,0.702488,0.785697,0.015455,0.040173,0.065138,0.046936,0.631549,1,0.711839
4,textured_fragile_pick,compliance_shift,19,0.470251,0.541080,0.362297,0.715929,0.641299,0.042758,0.061795,0.062109,0.007581,0.532102,0,0.694064
4,textured_fragile_pick,compliance_shift,20,0.400398,0.571344,0.341072,0.710090,0.660878,0.052327,0.053771,0.065254,0.008195,0.482070,0,0.806254
4,textured_fragile_pick,compliance_shift,21,0.377136,0.539167,0.391067,0.715222,0.659749,0.047129,0.074765,0.057256,0.067757,0.576267,0,0.696445
4,textured_fragile_pick,compliance_shift,22,0.502480,0.554140,0.377620,0.682890,0.656810,0.056903,0.000000,0.061140,0.000000,0.506870,1,0.831889
4,textured_fragile_pick,compliance_shift,23,0.381752,0.594197,0.386222,0.683931,0.647088,0.036741,0.056218,0.048837,0.080390,0.664933,1,0.687607
4,textured_fragile_pick,compliance_shift,24,0.429829,0.549620,0.362546,0.612756,0.630155,0.051237,0.034042,0.064693,0.029914,0.487167,0,0.747848
4,textured_fragile_pick,compliance_shift,25,0.508049,0.530784,0.346601,0.723787,0.644421,0.053958,0.032424,0.041497,0.066720,0.466943,0,0.773860
4,textured_fragile_pick,compliance_shift,26,0.375956,0.518159,0.341010,0.732936,0.621391,0.008524,0.068178,0.102238,0.023483,0.724468,1,0.709295
4,textured_fragile_pick,compliance_shift,27,0.379528,0.523157,0.378525,0.718556,0.621324,0.036662,0.058440,0.069127,0.035644,0.554843,0,0.721990
4,textured_fragile_pick,compliance_shift,28,0.472225,0.579910,0.363196,0.655352,0.619010,0.083065,0.075570,0.060607,0.030569,0.663263,0,0.656743
4,textured_fragile_pick,compliance_shift,29,0.468469,0.569331,0.355101,0.663617,0.673102,0.060191,0.000000,0.037622,0.064682,0.463339,1,0.785068
4,textured_fragile_pick,compliance_shift,30,0.428875,0.617910,0.308713,0.776168,0.628380,0.072798,0.023885,0.057053,0.067963,0.648884,0,0.678383
4,textured_fragile_pick,compliance_shift,31,0.451741,0.595762,0.321814,0.722237,0.745586,0.061591,0.088644,0.061262,0.000000,0.663784,1,0.681610
4,textured_fragile_pick,sensor_noise_shift,0,0.395516,0.375150,0.353243,0.751573,0.601290,0.172907,0.246705,0.066195,0.069524,0.482335,0,0.746180
4,textured_fragile_pick,sensor_noise_shift,1,0.357651,0.346720,0.417401,0.667943,0.710875,0.202171,0.214881,0.093519,0.074109,0.613169,1,0.649961
4,textured_fragile_pick,sensor_noise_shift,2,0.436816,0.401918,0.360307,0.715079,0.652588,0.166009,0.203369,0.084447,0.073800,0.532922,0,0.756210
4,textured_fragile_pick,sensor_noise_shift,3,0.402778,0.379228,0.318365,0.624118,0.639634,0.147181,0.220319,0.078538,0.108719,0.576919,0,0.657644
4,textured_fragile_pick,sensor_noise_shift,4,0.395251,0.364806,0.365297,0.665593,0.621064,0.176152,0.224474,0.107591,0.050257,0.581891,1,0.577960
4,textured_fragile_pick,sensor_noise_shift,5,0.449500,0.338525,0.342379,0.679828,0.677238,0.165259,0.204336,0.101434,0.106127,0.381929,1,0.728115
4,textured_fragile_pick,sensor_noise_shift,6,0.423244,0.321913,0.353599,0.653652,0.581420,0.149476,0.226910,0.078322,0.109643,0.608205,1,0.663395
